what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1324360678316
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1324360678519
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1324360678519
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1324360678722
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1324360679612
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1324360686815
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1324360689612
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1324360689643
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1324360690206
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1324360691159
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1324360691612
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.101.v201102111830,"org.eclipse.wst.xsl.debug.ui",1324360694346
started,bundle,com.adobe.flexide.launching,4.0.0.272416,"com.adobe.flexide.launching",1324360695440
started,bundle,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser",1324360695487
started,bundle,com.adobe.flexbuilder.debug,4.0.0.272416,"com.adobe.flexbuilder.debug",1324360695518
started,bundle,org.eclipse.wst.jsdt.core,1.1.5.v201104272136,"org.eclipse.wst.jsdt.core",1324360695674
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324360695893
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324360701034
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324360701565
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1324360702393
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324360702799
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1324360703752
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProgressView",1324360704205
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1324360704721
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1324360706299
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324360707205
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1324360709408
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324360709565
executed,command,,,"AUTOGEN:::com.adobe.flexbuilder.debug.ui.actionScriptRulerActions/com.adobe.flexbuilder.debug.ui.actionScriptDoubleClickBreakpointAction",1324360721486
executed,command,,,"AUTOGEN:::com.adobe.flexbuilder.debug.ui.actionScriptRulerActions/com.adobe.flexbuilder.debug.ui.actionScriptDoubleClickBreakpointAction",1324360724127
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1324360731501
opened,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324360731673
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324360731751
executed,command,,,"AUTOGEN:::com.adobe.flexbuilder.debug.ui.actionScriptRulerActions/com.adobe.flexbuilder.debug.ui.actionScriptDoubleClickBreakpointAction",1324360737329
executed,command,,,"AUTOGEN:::com.adobe.flexbuilder.debug.ui.actionScriptRulerActions/com.adobe.flexbuilder.debug.ui.actionScriptDoubleClickBreakpointAction",1324360739767
executed,command,,,"AUTOGEN:::com.adobe.flexbuilder.debug.ui.actionScriptRulerActions/com.adobe.flexbuilder.debug.ui.actionScriptDoubleClickBreakpointAction",1324360742095
executed,command,,,"AUTOGEN:::com.adobe.flexbuilder.debug.ui.actionScriptRulerActions/com.adobe.flexbuilder.debug.ui.actionScriptDoubleClickBreakpointAction",1324360744235
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324360746001
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324360746016
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324360746329
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324360746923
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324360747845
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.4.v201103310001,"org.eclipse.wst.jsdt.debug.ui",1324360749454
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324360749673
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324360751173
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324360805796
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1324360811967
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324360813592
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProgressView",1324360815702
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324360818920
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324360839076
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1324360840701
started,bundle,org.eclipse.wst.sse.core,1.1.505.v201104070043,"org.eclipse.wst.sse.core",1324360842373
started,bundle,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui",1324360843951
started,bundle,org.eclipse.wst.sse.ui,1.2.4.v201103231819,"org.eclipse.wst.sse.ui",1324360843966
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1324360844201
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1324360844295
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1324360844295
started,bundle,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.ui",1324360844373
started,bundle,org.eclipse.jst.jsp.core,1.2.305.v201104281428,"org.eclipse.jst.jsp.core",1324360844404
started,bundle,org.eclipse.wst.xsd.core,1.1.503.v201011121919,"org.eclipse.wst.xsd.core",1324360844420
started,bundle,org.eclipse.xsd,2.6.0.v20100614-1136,"org.eclipse.xsd",1324360844420
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1324360844498
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1324360844576
started,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1324360844607
opened,editor,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1324360844654
activated,editor,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1324360844826
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1324360844873
activated,editor,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1324360844904
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324360857560
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324360857935
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1324360866028
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324360874262
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324360885949
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProgressView",1324360886293
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1324360888387
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1324360890496
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1324360891559
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1324360892840
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324360894902
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324360897355
executed,command,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.stop",1324360898887
executed,command,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.debug",1324360911136
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1324360917339
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324360920698
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324360936042
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324360936245
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1324360940791
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1324360941182
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1324360941213
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1324360941307
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1324360941323
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1324360941604
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324360942541
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324360944823
started,bundle,org.eclipse.jpt.ui,2.3.2.v201008252310,"org.eclipse.jpt.ui",1324360986931
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1324360988899
started,bundle,org.eclipse.wst.jsdt.ui,1.1.5.v201104070556,"org.eclipse.wst.jsdt.ui",1324360988915
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1324360989415
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1324360989681
started,bundle,org.eclipse.wst.dtd.core,1.1.401.v201101122255,"org.eclipse.wst.dtd.core",1324360990243
started,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1324360990306
started,bundle,org.eclipse.jst.jsf.common,1.2.2.v201101211220,"org.eclipse.jst.jsf.common",1324360990556
started,bundle,org.eclipse.jst.jsf.core,1.3.4.v201103181656,"org.eclipse.jst.jsf.core",1324360990571
started,bundle,org.eclipse.tm.terminal.view,2.1.2.R32x_v201102011435,"org.eclipse.tm.terminal.view",1324360997462
started,bundle,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.ui",1324361005258
started,bundle,org.eclipse.wst.css.core,1.1.403.v201103021532,"org.eclipse.wst.css.core",1324361005336
started,bundle,org.eclipse.wst.ws.ui,1.1.200.v201004211805,"org.eclipse.wst.ws.ui",1324361007383
started,bundle,org.eclipse.wst.common.environment,1.0.400.v200912181832,"org.eclipse.wst.common.environment",1324361011852
started,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1324361011867
started,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1324361011883
started,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.406.v201004211805,"org.eclipse.jst.ws.axis.consumption.core",1324361011914
started,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1324361013274
started,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1324361013305
started,bundle,org.eclipse.jpt.core,2.3.3.v201102172310,"org.eclipse.jpt.core",1324361024320
started,bundle,com.instantiations.designer.os,7.6.0.r36x201006240339,"com.instantiations.designer.os",1324361031335
started,bundle,com.instantiations.designer.os.win32,7.6.0.r36x201006240339,"com.instantiations.designer.os.win32",1324361031335
started,bundle,org.eclipse.wst.wsdl.ui,1.2.305.v201103170010,"org.eclipse.wst.wsdl.ui",1324361033085
started,bundle,com.instantiations.common.ui,5.6.0.r36x201006231734,"com.instantiations.common.ui",1324361037710
started,bundle,org.eclipse.wst.wsdl,1.2.104.v201012082239,"org.eclipse.wst.wsdl",1324361049351
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324361049366
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1324361051866
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProgressView",1324361055413
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1324361056319
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1324361073975
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324361076975
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1324361085912
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1324361090427
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1324361090724
started,bundle,com.instantiations.designer.xwt,7.6.0.r36x201006240350,"com.instantiations.designer.xwt",1324361092677
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1324361092709
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1324361103896
opened,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324361104630
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324361104724
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1324361107958
opened,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324361108146
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324361108208
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324361148894
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324361151894
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1324361164722
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1324361170097
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324361182909
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324361186221
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.backwardHistory",1324361186252
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1324361187080
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.backwardHistory",1324361187112
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1324361187612
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.backwardHistory",1324361187627
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324361188299
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.backwardHistory",1324361188346
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324361188643
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.backwardHistory",1324361188674
activated,editor,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1324361188940
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.backwardHistory",1324361188987
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324361189768
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.backwardHistory",1324361189799
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324361190080
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.backwardHistory",1324361190112
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324361190737
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.backwardHistory",1324361190783
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324361194565
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.forwardHistory",1324361194596
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324361195221
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.backwardHistory",1324361195252
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324361202799
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.backwardHistory",1324361202830
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324361203674
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.forwardHistory",1324361203705
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324361204377
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.forwardHistory",1324361204392
closed,editor,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1324361228095
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1324361229642
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1324361230642
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1324361234595
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1324361234688
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324361236266
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1324361236298
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1324361250641
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324361252110
executed,command,,,"AUTOGEN:::com.adobe.flexbuilder.debug.ui.actionScriptRulerActions/com.adobe.flexbuilder.debug.ui.actionScriptDoubleClickBreakpointAction",1324361253922
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/com.adobe.flexbuilder.as.editor.ruler.selection.action",1324361254235
executed,command,,,"AUTOGEN:::com.adobe.flexbuilder.debug.ui.actionScriptRulerActions/com.adobe.flexbuilder.debug.ui.actionScriptDoubleClickBreakpointAction",1324361254360
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1324361269125
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324361271781
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324361291202
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1324361291233
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324361295280
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1324361304920
started,bundle,org.eclipse.wst.common.project.facet.ui,1.4.103.v201101271715,"org.eclipse.wst.common.project.facet.ui",1324361305608
started,bundle,org.eclipse.wst.validation.ui,1.2.204.v201004150700,"org.eclipse.wst.validation.ui",1324361318529
started,bundle,org.eclipse.wst.wsi.ui,1.0.501.v201004201506,"org.eclipse.wst.wsi.ui",1324361318545
started,bundle,org.eclipse.wst.html.core,1.1.405.v201104191549,"org.eclipse.wst.html.core",1324361320061
started,bundle,org.eclipse.mylyn.wikitext.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.ui",1324361323576
started,bundle,org.eclipse.mylyn.wikitext.core,1.5.1.v20110720-0100,"org.eclipse.mylyn.wikitext.core",1324361323639
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324361325670
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1324361325717
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324361342185
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324361354934
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324361355184
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324361359122
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324361360216
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1324361365950
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324361372043
started,bundle,org.eclipse.datatools.sqltools.routineeditor.ui,1.0.1.v201004060545,"org.eclipse.datatools.sqltools.routineeditor.ui",1324361403183
started,bundle,org.eclipse.datatools.connectivity.sqm.core,1.2.1.v201010090204,"org.eclipse.datatools.connectivity.sqm.core",1324361403292
started,bundle,org.eclipse.datatools.connectivity,1.2.2.v201010220354,"org.eclipse.datatools.connectivity",1324361403339
started,bundle,org.eclipse.datatools.modelbase.sql,1.0.4.v201002250945,"org.eclipse.datatools.modelbase.sql",1324361403480
