what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318921294680
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318921294711
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318921296258
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318921296665
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318921300243
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318921695232
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.newWizard",1318921695264
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318921697139
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318921756465
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318921757309
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318921971241
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318921971397
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318921972194
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318921972272
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318922161642
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318922169080
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318922169236
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1318922171689
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318922176501
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1318922195142
