what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324361864993
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1324361865024
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1324361878363
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324361885852
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1324361886460
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1324361889892
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324361893621
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324361898411
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324361898863
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1324361899846
executed,command,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.debug",1324361902342
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProgressView",1324361910002
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1324361910018
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProgressView",1324361910735
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1324361913138
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProgressView",1324361916711
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1324361917834
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324361920424
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324361938802
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1324361938818
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324361942406
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324361974030
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324361974061
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1324361981034
opened,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324361988507
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324361988554
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1324361990192
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324361990364
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1324361993859
opened,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324361993999
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324361994061
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1324361996199
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324361996386
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324361999881
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324361999881
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324361999959
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362002907
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1324362003578
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362009834
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362042893
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324362042909
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362044734
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1324362044750
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362045998
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362047511
opened,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1324362056903
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1324362056919
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362057044
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1324362057075
started,bundle,org.eclipse.pde.core,3.6.2.v20110210_r362,"org.eclipse.pde.core",1324362058276
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1324362064891
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1324362065889
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324362074657
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362076483
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1324362086764
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362086779
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1324362086795
started,bundle,com.adobe.flexide.externaleditors,4.0.0.272416,"com.adobe.flexide.externaleditors",1324362099245
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362099416
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362105600
started,bundle,com.adobe.flexide.designitems,4.0.0.272416,"com.adobe.flexide.designitems",1324362106444
started,bundle,com.adobe.flexbuilder.designview,4.0.0.272416,"com.adobe.flexbuilder.designview",1324362106459
opened,editor,com.adobe.flexbuilder.mxml.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1324362106787
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1324362254142
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362267509
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362267525
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362267587
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362269602
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1324362357084
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1324362372919
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324362377884
executed,command,,,"AUTOGEN:::com.adobe.flexbuilder.debug.ui.actionScriptRulerActions/com.adobe.flexbuilder.debug.ui.actionScriptDoubleClickBreakpointAction",1324362380695
executed,command,,,"AUTOGEN:::com.adobe.flexbuilder.debug.ui.actionScriptRulerActions/com.adobe.flexbuilder.debug.ui.actionScriptDoubleClickBreakpointAction",1324362381539
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324362384584
executed,command,,,"AUTOGEN:::com.adobe.flexbuilder.debug.ui.actionScriptRulerActions/com.adobe.flexbuilder.debug.ui.actionScriptDoubleClickBreakpointAction",1324362386692
executed,command,,,"AUTOGEN:::com.adobe.flexbuilder.debug.ui.actionScriptRulerActions/com.adobe.flexbuilder.debug.ui.actionScriptDoubleClickBreakpointAction",1324362387379
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324362388550
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324362389019
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1324362390393
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1324362390580
started,bundle,com.adobe.flexide.playerview,4.0.0.272416,"com.adobe.flexide.playerview",1324362392564
started,bundle,com.adobe.flexide.embeddedplayer,4.0.0.272416,"com.adobe.flexide.embeddedplayer",1324362392829
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362444581
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1324362446315
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362446346
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1324362446362
opened,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324362454626
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324362454673
executed,command,,,"AUTOGEN:::com.adobe.flexbuilder.debug.ui.actionScriptRulerActions/com.adobe.flexbuilder.debug.ui.actionScriptDoubleClickBreakpointAction",1324362465733
executed,command,,,"AUTOGEN:::com.adobe.flexbuilder.debug.ui.actionScriptRulerActions/com.adobe.flexbuilder.debug.ui.actionScriptDoubleClickBreakpointAction",1324362466545
executed,command,,,"AUTOGEN:::com.adobe.flexbuilder.debug.ui.actionScriptRulerActions/com.adobe.flexbuilder.debug.ui.actionScriptDoubleClickBreakpointAction",1324362468748
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362471184
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362471200
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362471528
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362477855
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1324362479026
activated,editor,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1324362485728
executed,command,,,"AUTOGEN:::com.adobe.flexbuilder.debug.ui.actionScriptRulerActions/com.adobe.flexbuilder.debug.ui.actionScriptDoubleClickBreakpointAction",1324362485853
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1324362502396
executed,command,,,"AUTOGEN:::com.adobe.flexbuilder.debug.ui.mxmlRulerActions/com.adobe.flexbuilder.debug.ui.mxmlDoubleClickBreakpointAction",1324362515362
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362520252
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362550339
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1324362550354
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362605998
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362605998
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362606357
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362608732
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362697571
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362698821
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362698821
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362739004
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362741473
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362741473
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362741551
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362742645
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1324362743348
executed,command,,,"AUTOGEN:::com.adobe.flexbuilder.debug.ui.mxmlRulerActions/com.adobe.flexbuilder.debug.ui.mxmlDoubleClickBreakpointAction",1324362745144
error,log,,,"Error getting breakpoint text",1324362745160
error,log,,,"Marker id 62651 not found.",1324362745160
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1324362748988
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362749238
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362811637
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1324362816559
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1324362820043
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362857508
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362857508
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362857836
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362863976
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362941642
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324362944110
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324363007808
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324363116440
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1324363118908
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.0.272416,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1324363120096
executed,command,com.adobe.flexbuilder.editorcore,4.0.0.272416,"com.adobe.flexide.editorcore.toggle.comment",1324363124173
executed,command,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.as.editor.organize.imports",1324363128095
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324363156437
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324371932816
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324371933863
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324372476906
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324372477187
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324372478218
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324372478296
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324373009966
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324373010231
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324373011090
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324373712233
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324373712577
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324373713327
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324373713452
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324376036225
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324376036491
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324376039303
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324376044600
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324376248807
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.4.v201103310001,"org.eclipse.wst.jsdt.debug.core",1324376250119
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324376250150
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324376251807
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324376252916
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1324376259025
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1324376259119
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1324376259275
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1324376259384
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1324376259431
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1324376259540
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1324376259603
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1324376259634
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1324376259728
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1324376259884
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1324376259978
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1324376260072
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1324376260197
stopped,bundle,com.instantiations.designer.rcp.databinding.emf,7.6.0.r36x201006240359,"com.instantiations.designer.rcp.databinding.emf",1324376260353
stopped,bundle,com.instantiations.designer.rcp.databinding,7.6.0.r36x201006240359,"com.instantiations.designer.rcp.databinding",1324376260540
stopped,bundle,com.instantiations.designer.core.databinding,7.6.0.r36x201006240339,"com.instantiations.designer.core.databinding",1324376260681
stopped,bundle,com.instantiations.designer.rcp.GroupLayout,7.6.0.r36x201006240359,"com.instantiations.designer.rcp.GroupLayout",1324376260759
stopped,bundle,com.instantiations.designer.rcp.nebula,7.6.0.r36x201006240359,"com.instantiations.designer.rcp.nebula",1324376260790
stopped,bundle,com.instantiations.designer.rcp.swing2swt,7.6.0.r36x201006240359,"com.instantiations.designer.rcp.swing2swt",1324376260884
stopped,bundle,com.instantiations.designer.xwt,7.6.0.r36x201006240350,"com.instantiations.designer.xwt",1324376260884
stopped,bundle,com.instantiations.designer.rcp,7.6.0.r36x201006240359,"com.instantiations.designer.rcp",1324376260884
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1324376260978
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1324376260978
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1324376261025
stopped,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.0.v20100602,"org.eclipse.jst.jsf.facelet.ui",1324376261165
stopped,bundle,org.eclipse.mylyn.commons.team,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.team",1324376261259
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.ui,1.1.200.v201004290730,"org.eclipse.jst.j2ee.ejb.annotations.ui",1324376261400
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.600.v201008171516,"org.eclipse.jst.ws.axis.creation.ui",1324376261540
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1324376261540
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1324376261697
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1324376261743
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1324376261884
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1324376261962
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.1.v201103270854,"org.eclipse.jst.ws.cxf.creation.ui",1324376262150
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1324376262290
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.511.v201103082026,"org.eclipse.jst.ws.creation.ui",1324376262400
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1324427728109
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1324427728109
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1324427728109
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1324427728109
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1324427728109
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1324427728109
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1324427728109
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1324427728109
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1324427728109
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1324427728109
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1324427728109
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1324427728109
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1324427728109
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1324427728109
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1324427728109
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1324427728109
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1324427728109
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.0.v20100518,"org.eclipse.equinox.p2.extensionlocation",1324427728109
