what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.xsl.ui,1.1.0.v201004290328,"org.eclipse.wst.xsl.ui",1318832151268
started,bundle,org.eclipse.xsd,2.6.0.v20100614-1136,"org.eclipse.xsd",1318832151268
started,bundle,com.instantiations.common.core,5.6.0.r36x201006231734,"com.instantiations.common.core",1318832151268
started,bundle,com.instantiations.designer.core,7.6.0.r36x201006240339,"com.instantiations.designer.core",1318832151268
started,bundle,com.instantiations.designer.core.lib,7.6.0.r36x201006240339,"com.instantiations.designer.core.lib",1318832151268
started,bundle,com.instantiations.designer.core.xml,7.6.0.r36x201006240345,"com.instantiations.designer.core.xml",1318832151268
started,bundle,com.instantiations.designer.rcp,7.6.0.r36x201006240359,"com.instantiations.designer.rcp",1318832151268
started,bundle,com.instantiations.designer.swt,7.6.0.r36x201006240351,"com.instantiations.designer.swt",1318832151268
started,bundle,com.instantiations.eclipse.debug,5.6.0.r36x201006231734,"com.instantiations.eclipse.debug",1318832151268
started,bundle,com.instantiations.eclipse.startup,5.6.0.r36x201006231734,"com.instantiations.eclipse.startup",1318832151268
started,bundle,com.instantiations.eclipse.ui,7.6.0.r36x201006231809,"com.instantiations.eclipse.ui",1318832151268
started,bundle,com.instantiations.eclipse.usageprofiler,5.6.0.r36x201006231734,"com.instantiations.eclipse.usageprofiler",1318832151268
started,bundle,com.instantiations.eclipse.usageprofiler.ui,5.6.0.r36x201006231734,"com.instantiations.eclipse.usageprofiler.ui",1318832151268
started,bundle,com.adobe.flexbuilder.multisdk,4.0.0.272416,"com.adobe.flexbuilder.multisdk",1318832151268
os,sysinfo,,,"win32",1318832151284
arch,sysinfo,,,"x86",1318832151284
ws,sysinfo,,,"win32",1318832151284
locale,sysinfo,,,"zh_CN",1318832151284
processors,sysinfo,,,"2",1318832151284
java.runtime.name,sysinfo,,,"Java(TM) 2 Runtime Environment, Standard Edition",1318832151284
java.runtime.version,sysinfo,,,"1.5.0_20-b02",1318832151284
java.specification.name,sysinfo,,,"Java Platform API Specification",1318832151284
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1318832151284
java.specification.version,sysinfo,,,"1.5",1318832151284
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1318832151284
java.version,sysinfo,,,"1.5.0_20",1318832151284
java.vm.info,sysinfo,,,"mixed mode",1318832151284
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1318832151284
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1318832151284
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1318832151284
java.vm.specification.version,sysinfo,,,"1.0",1318832151284
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1318832151284
java.vm.version,sysinfo,,,"1.5.0_20-b02",1318832151284
started,bundle,com.instantiations.eclipse.util,5.6.0.r36x201006231734,"com.instantiations.eclipse.util",1318832151284
started,bundle,org.eclipse.jst.j2ee.web,1.1.400.v201005270700,"org.eclipse.jst.j2ee.web",1318832151284
started,bundle,org.eclipse.jdt.junit.core,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.core",1318832151315
started,bundle,com.adobe.flash.profiler,4.0.0.272416,"com.adobe.flash.profiler",1318832151425
started,bundle,com.adobe.flexbuilder.editorcore,4.0.0.272416,"com.adobe.flexbuilder.editorcore",1318832152143
started,bundle,org.eclipse.jst.server.tomcat.core,1.1.200.v20100519,"org.eclipse.jst.server.tomcat.core",1318832152237
started,bundle,com.adobe.flash.codemodel.osgi,4.0.0.272416,"com.adobe.flash.codemodel.osgi",1318832152331
started,bundle,com.adobe.flash.codemodel.core,4.0.0.272416,"com.adobe.flash.codemodel.core",1318832152346
started,bundle,com.adobe.flexide.nativelibs,4.0.0.272416,"com.adobe.flexide.nativelibs",1318832152550
started,bundle,com.adobe.flexbuilder.project,4.0.0.272416,"com.adobe.flexbuilder.project",1318832152596
started,bundle,com.adobe.flexbuilder.utils.osnative,4.0.0.272416,"com.adobe.flexbuilder.utils.osnative",1318832152596
started,bundle,com.adobe.flexide.as.core,4.0.0.272416,"com.adobe.flexide.as.core",1318832152628
started,bundle,com.adobe.flexide.css.core,4.0.0.272416,"com.adobe.flexide.css.core",1318832152659
started,bundle,com.adobe.flexide.mxml.core,4.0.0.272416,"com.adobe.flexide.mxml.core",1318832152706
started,bundle,com.adobe.flexbuilder.flexunit,4.0.0.272416,"com.adobe.flexbuilder.flexunit",1318832152737
